Tiempo desde erupcion (d);Magnitud;error (mag);Banda
31,513977;12,027;0,014;B
31,514648;12,061;0,013;B
31,515319;12,027;0,014;B
31,515991;12,056;0,014;B
31,516662;12,04;0,013;B
31,517623;12,098;0,014;B
31,518294;12,025;0,016;B
31,518954;12,126;0,016;B
31,519613;12,112;0,014;B
31,520273;12,112;0,013;B
31,522252;12,083;0,014;B
31,522912;12,085;0,013;B
31,523572;12,075;0,014;B
31,524231;12,104;0,014;B
31,524891;12,06;0,013;B
31,525551;12,063;0,014;B
31,526234;12,052;0,013;B
31,526905;12,054;0,014;B
31,527576;12,024;0,013;B
31,528248;12,08;0,013;B
31,528919;12,037;0,013;B
31,52959;12,065;0,013;B
31,530262;12,062;0,013;B
31,530933;12,064;0,013;B
31,531604;12,061;0,013;B
31,532275;11,974;0,013;B
31,532947;12,056;0,013;B
31,533618;12,066;0,013;B
31,534289;12,049;0,013;B
31,534961;12,032;0,013;B
31,53562;12,076;0,013;B
31,536292;12,068;0,013;B
31,536963;12,018;0,013;B
31,537634;12,029;0,013;B
31,538306;12,024;0,013;B
31,538988;12,036;0,013;B
31,539637;12,065;0,012;B
31,540308;12,029;0,013;B
31,540979;12,036;0,013;B
31,54165;12;0,012;B
31,542322;12,079;0,013;B
31,542981;12,017;0,013;B
31,543641;12,025;0,013;B
31,544312;12,008;0,013;B
31,544984;12,043;0,013;B
31,545655;12,057;0,013;B
31,546326;12,056;0,012;B
31,546986;12,012;0,013;B
31,547646;12,048;0,013;B
31,548306;12,054;0,013;B
31,548977;12,1;0,013;B
31,549648;12,036;0,012;B
31,550319;12,047;0,013;B
31,550991;12,063;0,013;B
31,551662;12,039;0,013;B
31,552333;12,033;0,013;B
31,553005;12,066;0,013;B
31,553687;12,024;0,013;B
31,554359;12,015;0,013;B
32,13497;12,05;0,005;B
32,461292;11,787;0,015;B
32,461951;11,765;0,018;B
32,462623;11,809;0,015;B
32,463271;11,774;0,016;B
32,463942;11,772;0,015;B
32,464602;11,776;0,017;B
32,465262;11,771;0,016;B
32,465933;11,782;0,017;B
32,466593;11,742;0,016;B
32,467264;11,759;0,017;B
32,467924;11,766;0,016;B
32,468595;11,772;0,017;B
32,469255;11,794;0,015;B
32,469914;11,758;0,017;B
32,470586;11,742;0,016;B
32,471245;11,705;0,016;B
32,471893;11,767;0,016;B
32,472565;11,763;0,017;B
32,473236;11,818;0,015;B
32,473896;11,759;0,017;B
32,474556;11,806;0,016;B
32,475227;11,766;0,015;B
32,475887;11,804;0,016;B
32,476546;11,827;0,015;B
32,477218;11,759;0,016;B
32,477877;11,793;0,016;B
32,478537;11,771;0,017;B
32,479208;11,826;0,015;B
32,47988;11,782;0,015;B
32,480551;11,762;0,016;B
32,481222;11,75;0,016;B
32,481893;11,747;0,015;B
32,482553;11,775;0,015;B
32,483213;11,808;0,013;B
32,483884;11,718;0,016;B
32,484556;11,764;0,014;B
32,485215;11,801;0,014;B
32,485875;11,811;0,014;B
32,486546;11,811;0,013;B
32,487206;11,777;0,013;B
32,487877;11,762;0,013;B
32,488549;11,776;0,013;B
32,48922;11,794;0,013;B
32,490551;11,841;0,013;B
32,491222;11,774;0,014;B
32,491882;11,799;0,013;B
32,492542;11,782;0,013;B
32,493213;11,804;0,014;B
32,493884;11,795;0,013;B
32,494544;11,841;0,014;B
32,495204;11,833;0,014;B
32,495887;11,829;0,013;B
32,496546;11,771;0,013;B
32,497218;11,785;0,014;B
32,497889;11,797;0,014;B
32,49856;11,804;0,014;B
32,499231;11,813;0,014;B
32,499903;11,821;0,014;B
32,500574;11,849;0,014;B
32,501234;11,845;0,014;B
32,501893;11,74;0,014;B
32,502553;11,834;0,014;B
32,503236;11,826;0,014;B
32,503896;11,784;0,014;B
32,504567;11,811;0,014;B
32,505238;11,836;0,014;B
32,50591;11,79;0,013;B
32,506581;11,82;0,014;B
32,507252;11,81;0,014;B
32,507924;11,802;0,014;B
32,508595;11,822;0,013;B
32,509266;11,83;0,013;B
32,509937;11,799;0,013;B
32,510609;11,817;0,013;B
32,511268;11,82;0,013;B
32,511928;11,807;0,014;B
32,512588;11,811;0,013;B
32,513259;11,817;0,013;B
32,513931;11,798;0,014;B
32,514903;11,848;0,013;B
32,515562;11,912;0,013;B
32,516222;11,902;0,014;B
32,516882;11,853;0,014;B
32,517542;11,865;0,013;B
32,518942;11,847;0,013;B
32,519602;11,906;0,013;B
32,520262;11,852;0,012;B
32,520933;11,851;0,013;B
32,521593;11,848;0,013;B
32,522252;11,896;0,013;B
32,522912;11,863;0,013;B
32,523572;11,876;0,013;B
32,524243;11,883;0,012;B
32,524903;11,893;0,013;B
32,525574;11,906;0,013;B
32,526245;11,852;0,013;B
32,526905;11,835;0,013;B
32,527576;11,89;0,013;B
32,528248;11,881;0,013;B
32,528919;11,837;0,014;B
32,529602;11,867;0,013;B
32,530262;11,927;0,012;B
32,530933;11,849;0,013;B
32,531604;11,826;0,013;B
32,532275;11,86;0,013;B
32,532947;11,847;0,013;B
32,533606;11,869;0,013;B
32,534278;11,893;0,012;B
32,534949;11,857;0,013;B
32,53562;11,873;0,012;B
32,536292;11,858;0,013;B
32,536974;11,89;0,012;B
32,537646;11,885;0,012;B
32,538306;11,871;0,012;B
32,538965;11,86;0,013;B
32,539637;11,905;0,012;B
32,540308;11,855;0,013;B
32,540979;11,893;0,012;B
32,541662;11,921;0,012;B
32,542333;11,893;0,013;B
32,543005;11,926;0,013;B
32,543664;11,902;0,013;B
32,544336;11,889;0,013;B
32,544995;11,895;0,012;B
32,545655;11,892;0,012;B
32,546315;11,907;0,013;B
32,546986;11,882;0,012;B
32,547669;11,873;0,013;B
32,54834;11,895;0,012;B
32,549012;11,905;0,012;B
32,549683;11,873;0,012;B
32,550343;11,871;0,012;B
32,551002;11,88;0,012;B
32,551662;11,889;0,012;B
33,458502;11,965;0,014;B
33,459162;11,987;0,014;B
33,459822;11,963;0,014;B
33,460481;12,003;0,014;B
33,461141;11,997;0,014;B
33,461801;12,008;0,012;B
33,462461;11,998;0,013;B
33,463132;12,011;0,013;B
33,463803;12,007;0,013;B
33,464474;12,03;0,013;B
33,465146;12,012;0,013;B
33,465817;12,002;0,013;B
33,466477;11,997;0,014;B
33,467137;12,035;0,013;B
33,467808;12,005;0,014;B
33,468479;11,996;0,014;B
33,469162;12,004;0,014;B
33,469822;12,011;0,014;B
33,470481;12,029;0,014;B
33,471141;12,022;0,013;B
33,471812;12,012;0,013;B
33,472484;12,012;0,013;B
33,473155;12,026;0,013;B
33,473826;11,998;0,013;B
33,474498;12,034;0,013;B
33,475169;12,027;0,014;B
33,47584;12,006;0,013;B
33,4765;12,021;0,013;B
33,477183;12,033;0,013;B
33,477843;12,043;0,014;B
33,478514;12,048;0,013;B
33,479185;12,024;0,014;B
33,479856;12,051;0,013;B
33,480528;12,024;0,014;B
33,481187;12,018;0,014;B
33,481847;12,028;0,014;B
33,482507;12,023;0,013;B
33,483178;12,033;0,014;B
33,483849;12,011;0,014;B
33,484521;12,021;0,013;B
33,485181;12,037;0,013;B
33,485852;12,057;0,013;B
33,486512;12,047;0,013;B
33,487194;12,048;0,014;B
33,487866;12,024;0,014;B
33,488525;12,04;0,012;B
33,489197;12,026;0,012;B
33,489868;12,059;0,012;B
33,490539;12,039;0,012;B
33,491211;12,061;0,012;B
33,49187;12,045;0,012;B
33,492553;12,044;0,012;B
33,493224;12,054;0,012;B
33,493896;12,046;0,012;B
33,494567;12,077;0,012;B
33,495238;12,035;0,012;B
33,49591;12,037;0,012;B
33,496569;12,056;0,012;B
33,497229;12,055;0,011;B
33,497889;12,04;0,012;B
33,498572;12,058;0,011;B
33,499231;12,038;0,012;B
33,499903;12,048;0,011;B
33,500574;12,051;0,012;B
33,501245;12,034;0,012;B
33,501917;12,049;0,012;B
33,502599;12,048;0,012;B
33,503259;12,057;0,012;B
33,503931;12,073;0,011;B
33,504602;12,064;0,011;B
33,505273;12,048;0,011;B
33,505944;12,06;0,011;B
33,506627;12,051;0,011;B
33,507299;12,06;0,011;B
33,50797;12,063;0,011;B
33,508641;12,087;0,011;B
33,509312;12,067;0,011;B
33,509972;12,051;0,011;B
33,510632;12,042;0,012;B
33,511303;12,062;0,012;B
33,512264;12,094;0,012;B
33,512935;12,098;0,011;B
33,513606;12,101;0,012;B
33,514289;12,12;0,012;B
33,514949;12,112;0,011;B
33,515609;12,102;0,012;B
33,516836;12,083;0,011;B
33,517495;12,065;0,011;B
33,518167;12,056;0,012;B
33,518838;12,065;0,011;B
33,519509;12,043;0,012;B
33,520181;12,041;0,012;B
33,520852;12,075;0,011;B
33,521523;12,059;0,011;B
33,522183;12,061;0,012;B
33,522854;12,077;0,011;B
33,523514;12,071;0,012;B
33,524185;12,072;0,011;B
33,524856;12,057;0,011;B
33,525516;12,064;0,011;B
33,526164;12,076;0,011;B
33,526836;12,077;0,011;B
33,527507;12,082;0,011;B
33,528178;12,049;0,012;B
33,528861;12,077;0,011;B
33,529532;12,085;0,011;B
33,530204;12,074;0,011;B
33,530863;12,075;0,011;B
33,531535;12,084;0,011;B
33,532206;12,068;0,011;B
33,532877;12,063;0,011;B
33,533549;12,085;0,011;B
33,534231;12,08;0,011;B
33,534903;12,076;0,011;B
33,535574;12,062;0,011;B
33,536245;12,081;0,012;B
33,536905;12,075;0,012;B
33,537576;12,098;0,011;B
33,538248;12,078;0,011;B
33,538919;12,101;0,011;B
33,53959;12,091;0,011;B
33,540262;12,095;0,011;B
33,540933;12,083;0,011;B
33,541604;12,093;0,012;B
33,542275;12,092;0,011;B
33,542947;12,125;0,011;B
33,543618;12,095;0,011;B
33,544289;12,104;0,011;B
33,544961;12,119;0,011;B
33,545632;12,125;0,012;B
33,546326;12,09;0,011;B
33,546986;12,112;0,012;B
33,547657;12,118;0,011;B
33,548329;12,109;0,011;B
33,549;12,133;0,012;B
33,94546;12,287;0,004;B
33,94785;12,278;0,004;B
33,95037;12,194;0,003;B
33,99139;12,261;0,004;B
33,99377;12,266;0,005;B
34,05597;12,254;0,004;B
34,05835;12,252;0,004;B
34,10039;12,212;0,004;B
34,10273;12,231;0,004;B
34,14692;12,133;0,004;B
34,455667;12,096;0,013;B
34,456338;12,081;0,012;B
34,456998;12,104;0,012;B
34,457657;12,096;0,012;B
34,458317;12,085;0,012;B
34,458965;12,054;0,012;B
34,459637;12,085;0,012;B
34,460296;12,094;0,012;B
34,460956;12,106;0,012;B
34,461616;12,117;0,012;B
34,462287;12,119;0,012;B
34,462947;12,097;0,012;B
34,463606;12,106;0,012;B
34,464278;12,12;0,012;B
34,464949;12,108;0,012;B
34,46562;12,131;0,012;B
34,46628;12,13;0,012;B
34,466928;12,111;0,012;B
34,467611;12,088;0,012;B
34,468294;12,122;0,012;B
34,468954;12,104;0,012;B
34,469625;12,1;0,012;B
34,470285;12,106;0,012;B
34,470944;12,125;0,012;B
34,471627;12,108;0,012;B
34,472287;12,102;0,012;B
34,472958;12,102;0,012;B
34,473618;12,102;0,012;B
34,474289;12,112;0,012;B
34,474949;12,113;0,012;B
34,47562;12,124;0,012;B
34,47628;12,107;0,012;B
34,476963;12,091;0,012;B
34,477623;12,12;0,013;B
34,478294;12,086;0,012;B
34,478954;12,135;0,012;B
34,479625;12,101;0,012;B
34,480285;12,121;0,012;B
34,480956;12,106;0,012;B
34,481616;12,119;0,012;B
34,482275;12,112;0,012;B
34,482947;12,08;0,012;B
34,483606;12,103;0,012;B
34,484266;12,065;0,012;B
34,484937;12,072;0,012;B
34,485609;12,105;0,012;B
34,486268;12,073;0,012;B
34,48694;12,095;0,012;B
34,487599;12,081;0,012;B
34,488259;12,076;0,012;B
34,488919;12,103;0,011;B
34,489579;12,062;0,012;B
34,49025;12,078;0,012;B
34,490921;12,085;0,012;B
34,491593;12,09;0,012;B
34,492252;12,095;0,012;B
34,492924;12,1;0,012;B
34,493595;12,1;0,011;B
34,494243;12,095;0,012;B
34,494914;12,068;0,012;B
34,495574;12,118;0,012;B
34,496234;12,075;0,012;B
34,496905;12,089;0,012;B
34,497565;12,086;0,012;B
34,498224;12,079;0,012;B
34,498896;12,085;0,012;B
34,499567;12,107;0,012;B
34,500227;12,106;0,012;B
34,500898;12,08;0,012;B
34,501558;12,112;0,012;B
34,502218;12,111;0,012;B
34,502877;12,1;0,012;B
34,503537;12,116;0,012;B
34,504208;12,105;0,012;B
34,50488;12,114;0,012;B
34,505539;12,093;0,012;B
34,506211;12,089;0,012;B
34,506882;12,127;0,011;B
34,507542;12,116;0,011;B
34,508213;12,133;0,011;B
34,509174;12,137;0,012;B
34,509833;12,14;0,012;B
34,510505;12,134;0,012;B
34,511164;12,146;0,012;B
34,511836;12,13;0,012;B
34,512507;12,131;0,012;B
34,514023;12,132;0,012;B
34,514683;12,126;0,012;B
34,515354;12,119;0,012;B
34,516025;12,12;0,011;B
34,516685;12,107;0,012;B
34,517345;12,127;0,012;B
34,518016;12,104;0,012;B
34,518676;12,117;0,012;B
34,519336;12,122;0,012;B
34,519995;12,116;0,012;B
34,520667;12,108;0,012;B
34,521326;12,113;0,012;B
34,521998;12,12;0,012;B
34,522657;12,103;0,012;B
34,523329;12,098;0,012;B
34,524;12,127;0,012;B
34,524671;12,091;0,012;B
34,525343;12,115;0,011;B
34,526014;12,138;0,011;B
34,526674;12,116;0,012;B
34,527333;12,135;0,012;B
34,528005;12,138;0,012;B
34,528676;12,098;0,012;B
34,529347;12,138;0,012;B
34,530018;12,12;0,012;B
34,53069;12,127;0,012;B
34,531349;12,11;0,011;B
34,532021;12,097;0,012;B
34,532681;12,138;0,012;B
34,53334;12,129;0,012;B
34,534;12,113;0,012;B
34,534671;12,119;0,011;B
34,535343;12,096;0,012;B
34,536014;12,096;0,012;B
34,536685;12,096;0,012;B
34,537356;12,091;0,011;B
34,538016;12,075;0,012;B
34,538687;12,104;0,011;B
34,539347;12,094;0,011;B
34,540007;12,097;0,012;B
34,540678;12,09;0,012;B
34,541349;12,081;0,012;B
34,542021;12,089;0,012;B
34,542692;12,08;0,011;B
34,543363;12,045;0,011;B
34,544023;12,057;0,012;B
34,544694;12,052;0,011;B
34,545366;12,06;0,012;B
34,546025;12,056;0,011;B
34,96807;12,033;0,007;B
34,97019;11,91;0,003;B
35,01153;12,041;0,006;B
35,05685;11,973;0,008;B
35,1006;12,012;0,006;B
35,1447;12,032;0,008;B
35,4529;11,944;0,016;B
35,45356;11,926;0,015;B
35,45422;11,954;0,014;B
35,45488;11,939;0,015;B
35,455539;11,955;0,014;B
35,456199;11,99;0,015;B
35,456859;11,938;0,014;B
35,457518;11,973;0,014;B
35,458178;11,983;0,014;B
35,458826;11,946;0,016;B
35,459498;11,971;0,014;B
35,460157;11,972;0,013;B
35,460806;11,965;0,013;B
35,461477;11,955;0,014;B
35,462137;11,956;0,013;B
35,462808;11,984;0,014;B
35,463468;11,989;0,013;B
35,464127;11,966;0,014;B
35,464787;11,97;0,013;B
35,465424;11,976;0,014;B
35,466095;11,972;0,013;B
35,466755;11,987;0,014;B
35,467426;11,997;0,013;B
35,468086;11,965;0,013;B
35,468745;11,975;0,013;B
35,469405;11,983;0,014;B
35,470076;11,979;0,013;B
35,470736;11,955;0,014;B
35,471396;11,958;0,013;B
35,472067;12;0,014;B
35,472727;11,963;0,014;B
35,473398;11,961;0,013;B
35,474058;11,973;0,014;B
35,474718;11,989;0,013;B
35,475377;11,973;0,014;B
35,476037;11,97;0,014;B
35,476697;11,974;0,014;B
35,477356;11,97;0,013;B
35,478016;11,973;0,014;B
35,478676;11,995;0,013;B
35,479336;11,973;0,013;B
35,480007;11,974;0,014;B
35,480667;11,983;0,013;B
35,481326;11,964;0,014;B
35,481986;12,003;0,013;B
35,482657;12,002;0,013;B
35,483329;11,999;0,014;B
35,483988;11,971;0,015;B
35,48466;12,013;0,014;B
35,485319;11,999;0,02;B
35,485979;12,002;0,014;B
35,486639;11,988;0,012;B
35,487299;12,016;0,012;B
35,487958;11,975;0,012;B
35,488618;12;0,013;B
35,489278;12,006;0,015;B
35,489937;12,027;0,022;B
35,490597;12,028;0,013;B
35,491268;11,984;0,014;B
35,491928;12,005;0,012;B
35,492599;12;0,012;B
35,493259;12,019;0,012;B
35,493919;12;0,013;B
35,494579;11,988;0,013;B
35,49525;11,994;0,012;B
35,495921;12,001;0,013;B
35,496593;11,998;0,012;B
35,497252;11,992;0,013;B
35,497912;12,012;0,013;B
35,498583;11,992;0,011;B
35,499243;11,986;0,012;B
35,499914;12;0,012;B
35,500574;11,975;0,012;B
35,501234;11,99;0,012;B
35,501893;12,009;0,012;B
35,502553;11,989;0,011;B
35,503224;12,014;0,011;B
35,503884;11,994;0,011;B
35,504544;11,989;0,011;B
35,505215;11,99;0,011;B
35,505875;11,989;0,012;B
35,506847;12,007;0,012;B
35,507518;12,003;0,014;B
35,50819;12,02;0,013;B
35,508849;12,022;0,02;B
35,509521;11,982;0,022;B
35,510181;11,991;0,024;B
35,511211;11,968;0,013;B
35,51187;11,976;0,012;B
35,512542;11,958;0,012;B
35,513213;11,956;0,012;B
35,513873;11,959;0,014;B
35,514532;11,957;0,014;B
35,515204;11,928;0,014;B
35,515875;11,941;0,014;B
35,516546;11,947;0,013;B
35,517218;11,944;0,016;B
35,517877;11,915;0,015;B
35,51856;11,947;0,015;B
35,519231;11,944;0,018;B
35,519903;11,94;0,022;B
35,520574;11,895;0,031;B
35,521222;11,928;0,016;B
35,521882;11,933;0,014;B
35,522553;11,943;0,015;B
35,523224;11,947;0,013;B
35,523896;11,914;0,021;B
35,524567;11,937;0,023;B
35,525238;11,902;0,021;B
35,52591;11,926;0,021;B
35,526569;11,918;0,024;B
35,527241;11,947;0,019;B
35,5279;11,908;0,012;B
35,52856;11,945;0,012;B
35,529231;11,935;0,016;B
35,529903;11,919;0,014;B
35,530574;11,96;0,02;B
35,531245;11,91;0,017;B
35,531917;11,943;0,018;B
35,532588;11,9;0,012;B
35,533259;11,92;0,012;B
35,533919;11,898;0,014;B
35,53459;11,903;0,014;B
35,535273;11,92;0,012;B
35,535933;11,938;0,012;B
35,536604;11,93;0,02;B
35,537275;11,93;0,025;B
35,537947;11,895;0,018;B
35,538606;11,929;0,022;B
35,539266;11,936;0,016;B
35,539926;11,88;0,015;B
35,540586;11,906;0,015;B
35,541257;11,937;0,016;B
35,541928;11,938;0,019;B
35,542599;11,914;0,019;B
35,543259;11,941;0,017;B
35,8456;11,864;0,007;B
35,84817;11,749;0,003;B
35,89085;11,835;0,006;B
35,93465;11,81;0,005;B
35,97823;11,873;0,005;B
36,02221;12,001;0,007;B
36,06603;12,052;0,006;B
36,11832;11,998;0,006;B
37,00493;12,125;0,004;B
37,00842;11,961;0,003;B
37,08118;12,073;0,004;B
37,12511;12,074;0,004;B
37,18328;12,106;0,007;B
37,520262;12,107;0,014;B
37,520921;12,126;0,014;B
37,521593;12,122;0,013;B
37,522241;12,122;0,013;B
37,5229;12,085;0,015;B
37,52356;12,111;0,013;B
37,524231;12,113;0,012;B
37,524891;12,112;0,013;B
37,525539;12,118;0,013;B
37,526211;12,075;0,013;B
37,52687;12,11;0,012;B
37,527542;12,104;0,012;B
37,528213;12,092;0,012;B
37,528873;12,096;0,013;B
37,529532;12,077;0,012;B
37,530181;12,081;0,012;B
37,53084;12,099;0,012;B
37,5315;12,087;0,012;B
37,53216;12,12;0,012;B
37,532831;12,092;0,012;B
37,533491;12,088;0,013;B
37,53415;12,06;0,014;B
37,53481;12,075;0,013;B
37,53547;12,083;0,013;B
37,536106;12,086;0,014;B
37,536778;12,069;0,013;B
37,537495;12,093;0,014;B
37,538167;12,069;0,014;B
37,538826;12,076;0,013;B
37,539486;12,094;0,012;B
37,540123;12,095;0,013;B
37,540782;12,102;0,013;B
37,541442;12,082;0,014;B
37,542102;12,106;0,013;B
37,542762;12,112;0,012;B
37,543398;12,099;0,013;B
37,544058;12,101;0,012;B
37,544718;12,092;0,013;B
37,545377;12,111;0,013;B
37,546014;12,119;0,012;B
37,546674;12,112;0,013;B
37,547333;12,106;0,012;B
37,547993;12,122;0,03;B
37,548664;12,109;0,035;B
37,549324;12,095;0,032;B
37,549984;12,106;0,029;B
37,550643;12,113;0,037;B
37,551292;12,098;0,027;B
37,55194;12,112;0,03;B
37,552588;12,113;0,037;B
37,553248;12,121;0,012;B
37,553907;12,116;0,012;B
37,554567;12,129;0,012;B
37,555227;12,102;0,012;B
37,555887;12,123;0,013;B
37,556535;12,129;0,013;B
37,557183;12,163;0,014;B
37,557831;12,132;0,013;B
37,558479;12,122;0,013;B
37,559139;12,133;0,013;B
37,559799;12,113;0,012;B
37,560458;12,147;0,013;B
37,561118;12,149;0,012;B
37,561789;12,139;0,012;B
37,562437;12,145;0,012;B
37,563097;12,148;0,012;B
37,563757;12,148;0,012;B
37,564417;12,169;0,013;B
37,565076;12,156;0,013;B
37,565736;12,147;0,012;B
37,566396;12,128;0,012;B
37,567056;12,145;0,013;B
37,567715;12,158;0,013;B
37,568375;12,145;0,048;B
37,569035;12,167;0,044;B
37,569694;12,118;0,036;B
37,570354;12,166;0,03;B
37,571014;12,165;0,034;B
37,571662;12,143;0,031;B
37,572333;12,143;0,032;B
37,572981;12,138;0,035;B
37,57363;12,137;0,031;B
37,574278;12,137;0,033;B
37,574937;12,144;0,035;B
37,575597;12,161;0,036;B
37,576257;12,126;0,012;B
37,576917;12,13;0,012;B
37,577565;12,164;0,012;B
37,578213;12,116;0,013;B
37,578873;12,128;0,013;B
37,579532;12,125;0,013;B
37,580181;12,123;0,013;B
37,580829;12,148;0,013;B
37,581488;12,137;0,013;B
37,582148;12,129;0,012;B
37,582808;12,15;0,013;B
37,583491;12,122;0,013;B
37,58415;12,116;0,013;B
37,584799;12,138;0,013;B
37,585447;12,107;0,012;B
37,586106;12,114;0,012;B
37,586778;12,13;0,012;B
37,587449;12,103;0,012;B
37,58812;12,108;0,012;B
37,588792;12,105;0,012;B
37,589463;12,128;0,012;B
37,590123;12,128;0,012;B
37,590806;12,125;0,012;B
37,591477;12,117;0,012;B
37,592148;12,123;0,012;B
37,592819;12,11;0,012;B
37,593491;12,121;0,012;B
37,594162;12,131;0,012;B
37,594833;12,104;0,012;B
37,595505;12,126;0,012;B
37,596176;12,115;0,012;B
37,596847;12,119;0,013;B
37,597518;12,091;0,012;B
37,59819;12,127;0,012;B
37,598861;12,109;0,012;B
37,599509;12,094;0,012;B
37,600181;12,113;0,012;B
37,9061;12,181;0,005;B
37,90846;12,162;0,005;B
38,444567;12,28;0,015;B
38,445227;12,219;0,013;B
38,445875;12,285;0,012;B
38,446535;12,25;0,013;B
38,447194;12,274;0,012;B
38,447854;12,276;0,012;B
38,448514;12,284;0,012;B
38,449174;12,278;0,012;B
38,449833;12,262;0,013;B
38,450505;12,278;0,013;B
38,451153;12,256;0,012;B
38,451812;12,281;0,012;B
38,452472;12,284;0,014;B
38,453132;12,26;0,012;B
38,453792;12,272;0,014;B
38,45444;12,273;0,014;B
38,455099;12,291;0,014;B
38,455771;12,274;0,014;B
38,456419;12,294;0,015;B
38,457079;12,265;0,014;B
38,45775;12,277;0,013;B
38,45841;12,286;0,014;B
38,459081;12,31;0,014;B
38,459729;12,281;0,015;B
38,460389;12,318;0,014;B
38,46106;12,303;0,014;B
38,46172;12,282;0,014;B
38,46238;12,259;0,014;B
38,463051;12,297;0,014;B
38,463699;12,283;0,014;B
38,464359;12,284;0,014;B
38,465018;12,31;0,014;B
38,46569;12,303;0,014;B
38,466349;12,28;0,014;B
38,467021;12,32;0,014;B
38,467669;12,286;0,014;B
38,46834;12,295;0,015;B
38,469;12,337;0,015;B
38,469671;12,306;0,014;B
38,470319;12,299;0,013;B
38,470991;12,31;0,013;B
38,471639;12,318;0,013;B
38,472299;12,314;0,013;B
38,47297;12,301;0,013;B
38,473618;12,316;0,013;B
38,474289;12,289;0,013;B
38,474937;12,298;0,013;B
38,475609;12,281;0,013;B
38,476268;12,321;0,012;B
38,476917;12,3;0,012;B
38,477588;12,314;0,012;B
38,478236;12,292;0,013;B
38,478896;12,294;0,013;B
38,479567;12,29;0,013;B
38,480238;12,315;0,013;B
38,480898;12,306;0,013;B
38,481546;12,294;0,013;B
38,482218;12,305;0,013;B
38,482889;12,289;0,012;B
38,483549;12,261;0,013;B
38,48422;12,282;0,013;B
38,484868;12,265;0,013;B
38,485539;12,268;0,013;B
38,486187;12,252;0,013;B
38,486859;12,251;0,013;B
38,487518;12,265;0,013;B
38,48819;12,269;0,013;B
38,488838;12,284;0,013;B
38,489509;12,257;0,013;B
38,490181;12,242;0,013;B
38,490852;12,236;0,013;B
38,491512;12,26;0,013;B
38,49216;12,24;0,013;B
38,492831;12,245;0,013;B
38,493502;12,267;0,013;B
38,49415;12,184;0,014;B
38,494822;12,244;0,014;B
38,495493;12,262;0,013;B
38,496153;12,253;0,014;B
38,496824;12,224;0,014;B
38,497495;12,253;0,014;B
38,498444;12,289;0,014;B
38,499093;12,307;0,014;B
38,499764;12,351;0,013;B
38,500424;12,316;0,014;B
38,501083;12,374;0,013;B
38,501755;12,314;0,014;B
38,502924;12,293;0,013;B
38,503595;12,297;0,013;B
38,504255;12,294;0,013;B
38,504914;12,296;0,013;B
38,505586;12,307;0,013;B
38,506245;12,378;0,014;B
38,506917;12,299;0,013;B
38,507588;12,296;0,013;B
38,508248;12,314;0,013;B
38,508919;12,304;0,013;B
38,509579;12,304;0,013;B
38,51025;12,265;0,013;B
38,510921;12,268;0,013;B
38,511581;12,321;0,013;B
38,512241;12,312;0,013;B
38,512912;12,321;0,013;B
38,513583;12,305;0,013;B
38,514243;12,32;0,013;B
38,514903;12,27;0,013;B
38,515574;12,306;0,013;B
38,516245;12,302;0,013;B
38,516917;12,291;0,013;B
38,517576;12,362;0,013;B
38,518248;12,295;0,013;B
38,518919;12,32;0,013;B
38,51959;12,288;0,013;B
38,520262;12,298;0,013;B
38,520921;12,296;0,013;B
38,521593;12,308;0,013;B
38,522252;12,317;0,013;B
38,522912;12,314;0,013;B
38,523583;12,309;0,013;B
38,524255;12,311;0,013;B
38,524914;12,355;0,013;B
38,525586;12,316;0,013;B
38,526257;12,34;0,013;B
38,526917;12,342;0,013;B
38,527576;12,347;0,013;B
38,528248;12,328;0,012;B
38,528919;12,3;0,012;B
38,52959;12,343;0,013;B
38,53025;12,319;0,013;B
38,53091;12,319;0,013;B
38,531569;12,291;0,012;B
38,532229;12,334;0,013;B
38,5329;12,325;0,013;B
38,533572;12,358;0,013;B
38,534231;12,313;0,013;B
38,534903;12,277;0,013;B
39,441893;12,334;0,015;B
39,442542;12,318;0,014;B
39,44319;12,308;0,013;B
39,443849;12,322;0,013;B
39,444509;12,336;0,013;B
39,445169;12,352;0,013;B
39,445829;12,358;0,013;B
39,446488;12,335;0,013;B
39,447148;12,338;0,013;B
39,447808;12,312;0,013;B
39,448468;12,348;0,013;B
39,449127;12,334;0,013;B
39,449787;12,349;0,013;B
39,450447;12,361;0,013;B
39,451106;12,326;0,013;B
39,451766;12,354;0,013;B
39,452437;12,37;0,013;B
39,453086;12,36;0,013;B
39,453745;12,35;0,013;B
39,454405;12,365;0,013;B
39,455065;12,364;0,013;B
39,455724;12,354;0,013;B
39,456373;12,375;0,013;B
39,457032;12,38;0,013;B
39,457692;12,374;0,013;B
39,458352;12,381;0,013;B
39,459012;12,381;0,013;B
39,459671;12,357;0,013;B
39,460319;12,371;0,013;B
39,460968;12,358;0,013;B
39,461627;12,353;0,013;B
39,462287;12,342;0,013;B
39,462947;12,385;0,013;B
39,463618;12,348;0,013;B
39,464278;12,362;0,013;B
39,464926;12,365;0,013;B
39,465574;12,362;0,013;B
39,466222;12,364;0,013;B
39,466882;12,367;0,013;B
39,467553;12,367;0,013;B
39,468213;12,364;0,013;B
39,468861;12,361;0,013;B
39,469521;12,373;0,013;B
