Tiempo desde erupcion (d);Magnitud;error (mag);Banda
64,485568;12,339;0,013;V
64,486228;12,326;0,013;V
64,486888;12,338;0,013;V
64,487559;12,322;0,013;V
64,488219;12,323;0,014;V
64,48889;12,353;0,014;V
64,489561;12,321;0,014;V
64,490221;12,329;0,013;V
64,490881;12,357;0,014;V
64,49154;12,356;0,013;V
64,4922;12,321;0,013;V
64,49286;12,307;0,013;V
64,493531;12,304;0,013;V
64,494203;12,31;0,013;V
64,494851;12,293;0,013;V
64,495522;12,311;0,013;V
64,49617;12,305;0,013;V
64,496841;12,334;0,014;V
64,497501;12,34;0,013;V
64,498161;12,327;0,013;V
64,498821;12,321;0,013;V
64,49948;12,342;0,013;V
64,500152;12,352;0,014;V
64,500811;12,313;0,013;V
64,501494;12,324;0,013;V
64,502154;12,32;0,013;V
64,502825;12,342;0,013;V
64,503496;12,342;0,013;V
64,504156;12,321;0,014;V
64,504816;12,326;0,013;V
64,505476;12,316;0,013;V
64,506147;12,33;0,013;V
64,506818;12,31;0,013;V
64,507466;12,331;0,014;V
64,508138;12,325;0,013;V
64,508809;12,323;0,013;V
64,50948;12,334;0,013;V
64,510128;12,32;0,013;V
64,510788;12,344;0,013;V
64,511448;12,323;0,013;V
64,512119;12,324;0,013;V
64,51279;12,316;0,013;V
64,513462;12,326;0,013;V
64,514133;12,346;0,013;V
64,514781;12,319;0,014;V
64,515453;12,345;0,013;V
64,516124;12,328;0,014;V
64,516784;12,324;0,013;V
64,517443;12,308;0,013;V
64,518115;12,338;0,013;V
64,518786;12,316;0,013;V
64,519457;12,333;0,013;V
64,520128;12,342;0,013;V
64,520811;12,327;0,013;V
64,521483;12,357;0,013;V
64,522154;12,323;0,014;V
64,522814;12,322;0,013;V
64,523462;12,35;0,013;V
64,524133;12,335;0,013;V
64,524804;12,344;0,013;V
64,525476;12,319;0,013;V
64,526147;12,32;0,013;V
64,526818;12,338;0,013;V
64,52749;12,314;0,013;V
64,528161;12,327;0,013;V
64,528832;12,308;0,013;V
64,529503;12,306;0,013;V
65,462339;12,243;0,013;V
65,462987;12,229;0,013;V
65,463659;12,249;0,013;V
65,464318;12,234;0,012;V
65,464966;12,249;0,013;V
65,465638;12,253;0,013;V
65,466297;12,245;0,013;V
65,466969;12,219;0,013;V
65,467628;12,235;0,013;V
65,468288;12,236;0,013;V
65,468948;12,255;0,013;V
65,469608;12,254;0,013;V
65,470279;12,265;0,013;V
65,470939;12,249;0,013;V
65,47161;12,266;0,013;V
65,472281;12,269;0,013;V
65,472941;12,23;0,013;V
65,473601;12,271;0,013;V
65,47426;12,253;0,013;V
65,47492;12,217;0,013;V
65,47558;12,215;0,013;V
65,47624;12,206;0,012;V
65,476899;12,205;0,013;V
65,477559;12,202;0,013;V
65,47823;12,213;0,013;V
65,478902;12,248;0,013;V
65,479561;12,213;0,012;V
65,480233;12,215;0,013;V
65,480892;12,211;0,013;V
65,481552;12,244;0,013;V
65,482212;12,235;0,013;V
65,482871;12,256;0,013;V
65,483531;12,213;0,013;V
65,484191;12,232;0,013;V
65,484862;12,238;0,013;V
65,485522;12,251;0,013;V
65,486193;12,246;0,013;V
65,486853;12,26;0,013;V
65,487524;12,232;0,013;V
65,488196;12,272;0,013;V
65,488855;12,237;0,013;V
65,489515;12,245;0,013;V
65,490175;12,239;0,013;V
65,490846;12,234;0,013;V
65,491506;12,264;0,013;V
65,492165;12,239;0,013;V
65,492825;12,296;0,013;V
65,493496;12,269;0,013;V
65,494156;12,262;0,013;V
65,494828;12,283;0,013;V
65,495476;12,252;0,013;V
65,496147;12,253;0,013;V
65,496795;12,24;0,013;V
65,497466;12,265;0,013;V
65,498115;12,271;0,013;V
65,498786;12,279;0,013;V
65,499446;12,263;0,013;V
65,500105;12,258;0,012;V
65,500788;12,268;0,012;V
65,501448;12,273;0,012;V
65,502119;12,243;0,012;V
65,50279;12,269;0,012;V
65,50345;12,255;0,012;V
65,504121;12,264;0,012;V
65,50477;12,267;0,012;V
65,505441;12,272;0,012;V
65,506112;12,259;0,013;V
65,50676;12,263;0,013;V
65,507432;12,278;0,013;V
65,508103;12,254;0,012;V
65,508751;12,254;0,012;V
65,509422;12,281;0,012;V
65,510094;12,242;0,012;V
65,510753;12,236;0,012;V
65,511413;12,252;0,012;V
65,512084;12,273;0,013;V
65,512756;12,231;0,012;V
65,513404;12,226;0,012;V
65,514075;12,249;0,012;V
65,514746;12,269;0,013;V
65,515418;12,259;0,012;V
65,516089;12,246;0,013;V
65,516737;12,241;0,012;V
65,517409;12,233;0,013;V
65,518068;12,246;0,013;V
65,518728;12,241;0,013;V
65,519399;12,241;0,026;V
65,520059;12,259;0,022;V
65,52073;12,23;0,024;V
65,521402;12,238;0,024;V
65,522061;12,259;0,024;V
65,522721;12,273;0,022;V
65,523392;12,261;0,016;V
65,524064;12,249;0,017;V
65,524735;12,265;0,019;V
65,525383;12,249;0,017;V
65,526054;12,243;0,016;V
65,526726;12,268;0,018;V
66,45955;12,64;0,015;V
66,460221;12,604;0,015;V
66,460892;12,598;0,015;V
66,46154;12,627;0,015;V
66,4622;12,619;0,015;V
66,46286;12,627;0,015;V
66,46352;12,634;0,015;V
66,464168;12,603;0,015;V
66,464828;12,605;0,015;V
66,465499;12,616;0,015;V
66,466159;12,622;0,016;V
66,466818;12,632;0,015;V
66,467478;12,589;0,015;V
66,468138;12,597;0,015;V
66,468786;12,629;0,014;V
66,469446;12,62;0,015;V
66,470105;12,603;0,015;V
66,470777;12,648;0,015;V
66,471436;12,632;0,016;V
66,472084;12,665;0,015;V
66,472744;12,626;0,015;V
66,473404;12,639;0,015;V
66,474064;12,61;0,015;V
66,474723;12,606;0,015;V
66,475395;12,662;0,015;V
66,476054;12,607;0,015;V
66,476714;12,654;0,015;V
66,477374;12,604;0,014;V
66,478034;12,66;0,015;V
66,478705;12,638;0,015;V
66,479365;12,611;0,015;V
66,480024;12,661;0,015;V
66,480684;12,619;0,014;V
66,481355;12,628;0,015;V
66,482015;12,628;0,015;V
66,482675;12,619;0,015;V
66,483323;12,648;0,015;V
66,483994;12,618;0,015;V
66,484654;12,62;0,015;V
66,485314;12,633;0,015;V
66,485973;12,634;0,015;V
66,486633;12,625;0,015;V
66,487304;12,635;0,015;V
66,487964;12,634;0,014;V
66,488624;12,612;0,015;V
66,489295;12,643;0,015;V
66,489955;12,604;0,015;V
66,490615;12,622;0,015;V
66,491286;12,613;0,015;V
66,491946;12,591;0,014;V
66,492605;12,61;0,014;V
66,493265;12,621;0,014;V
66,493936;12,601;0,014;V
66,494584;12,621;0,015;V
66,495244;12,613;0,014;V
66,495904;12,615;0,015;V
66,496564;12,627;0,015;V
66,497212;12,615;0,015;V
66,497871;12,601;0,014;V
66,498543;12,618;0,015;V
66,499203;12,608;0,014;V
66,499862;12,625;0,015;V
66,500522;12,591;0,014;V
66,501182;12,602;0,014;V
66,50183;12,578;0,014;V
66,502478;12,609;0,014;V
66,503126;12,627;0,014;V
66,503797;12,612;0,014;V
66,504457;12,616;0,015;V
66,505117;12,637;0,014;V
66,505788;12,627;0,015;V
66,506436;12,604;0,014;V
66,507108;12,659;0,015;V
66,507767;12,622;0,015;V
66,508439;12,604;0,014;V
66,509087;12,625;0,015;V
66,509758;12,643;0,015;V
66,510418;12,627;0,015;V
66,511078;12,579;0,015;V
66,511737;12,605;0,015;V
66,512409;12,641;0,015;V
66,513057;12,619;0,015;V
66,513728;12,646;0,015;V
66,514399;12,616;0,025;V
66,515059;12,642;0,028;V
66,515719;12,631;0,023;V
66,516378;12,601;0,019;V
66,51705;12,642;0,018;V
66,517709;12,605;0,019;V
66,518381;12,589;0,018;V
66,519052;12,613;0,022;V
66,519712;12,616;0,022;V
66,520371;12,637;0,023;V
66,521031;12,632;0,015;V
66,521691;12,623;0,015;V
66,522362;12,59;0,015;V
66,52301;12,605;0,014;V
66,523682;12,604;0,014;V
66,524341;12,62;0,015;V
67,456714;12,741;0,016;V
67,457385;12,777;0,017;V
67,458045;12,747;0,017;V
67,458693;12,718;0,016;V
67,459353;12,713;0,016;V
67,460001;12,733;0,017;V
67,460661;12,73;0,017;V
67,461332;12,755;0,017;V
67,461992;12,74;0,017;V
67,462652;12,715;0,016;V
67,463311;12,701;0,017;V
67,463971;12,757;0,016;V
67,464642;12,727;0,016;V
67,465302;12,736;0,017;V
67,465962;12,716;0,016;V
67,466621;12,721;0,016;V
67,467281;12,743;0,016;V
67,467941;12,765;0,016;V
67,468589;12,725;0,016;V
67,469249;12,726;0,016;V
67,469909;12,712;0,016;V
67,47058;12,733;0,016;V
67,47124;12,74;0,016;V
67,471888;12,682;0,016;V
67,472547;12,717;0,017;V
67,473207;12,73;0,016;V
67,473867;12,781;0,017;V
67,474527;12,713;0,016;V
67,475186;12,71;0,016;V
67,475846;12,726;0,016;V
67,476494;12,71;0,016;V
67,477165;12,759;0,016;V
67,477825;12,731;0,016;V
67,478473;12,721;0,016;V
67,479145;12,727;0,016;V
67,479816;12,713;0,016;V
67,480476;12,727;0,016;V
67,481147;12,72;0,016;V
67,481807;12,716;0,016;V
67,482455;12,706;0,016;V
67,483115;12,703;0,015;V
67,483774;12,708;0,016;V
67,484434;12,675;0,016;V
67,485105;12,737;0,016;V
67,485753;12,696;0,015;V
67,486413;12,688;0,015;V
67,487073;12,687;0,015;V
67,487744;12,696;0,015;V
67,488392;12,691;0,015;V
67,489052;12,713;0,016;V
67,489712;12,696;0,016;V
67,490371;12,686;0,016;V
67,491043;12,681;0,016;V
67,491691;12,705;0,017;V
67,492351;12,659;0,016;V
67,493022;12,681;0,016;V
67,493682;12,717;0,017;V
67,494341;12,717;0,016;V
67,495013;12,681;0,015;V
67,495672;12,665;0,015;V
67,496332;12,736;0,015;V
67,497003;12,703;0,015;V
67,497663;12,732;0,015;V
67,498311;12,681;0,015;V
67,498983;12,692;0,015;V
67,499642;12,677;0,016;V
67,50029;12,682;0,015;V
67,50095;12,701;0,015;V
67,501621;12,704;0,015;V
67,502293;12,695;0,015;V
67,502953;12,688;0,015;V
67,503612;12,672;0,015;V
67,504284;12,689;0,015;V
67,504943;12,664;0,015;V
67,505603;12,681;0,015;V
67,506263;12,685;0,016;V
67,506922;12,678;0,015;V
67,507594;12,683;0,015;V
67,508242;12,689;0,016;V
67,508913;12,667;0,015;V
67,509561;12,659;0,015;V
67,510221;12,689;0,015;V
67,510892;12,68;0,015;V
67,511552;12,687;0,015;V
67,512223;12,686;0,015;V
67,512871;12,635;0,027;V
67,513543;12,718;0,027;V
67,514191;12,692;0,018;V
67,514862;12,678;0,02;V
67,51551;12,684;0,019;V
67,516182;12,698;0,019;V
67,516865;12,691;0,019;V
67,517536;12,692;0,024;V
67,518207;12,682;0,015;V
67,51889;12,715;0,018;V
67,519561;12,672;0,016;V
67,520221;12,683;0,015;V
67,520881;12,642;0,015;V
67,521552;12,667;0,015;V
68,454017;12,292;0,013;V
68,454677;12,258;0,013;V
68,455348;12,274;0,013;V
68,455996;12,278;0,013;V
68,456645;12,295;0,013;V
68,457304;12,286;0,013;V
68,457964;12,272;0,013;V
68,458624;12,281;0,013;V
68,459284;12,258;0,014;V
68,459955;12,269;0,013;V
68,460603;12,245;0,013;V
68,461263;12,298;0,013;V
68,461934;12,265;0,013;V
68,462582;12,27;0,013;V
68,463242;12,249;0,013;V
68,463913;12,261;0,013;V
68,464561;12,27;0,013;V
68,465233;12,265;0,013;V
68,465892;12,275;0,013;V
68,46654;12,268;0,013;V
68,467212;12,262;0,014;V
68,46786;12,245;0,013;V
68,468531;12,27;0,013;V
68,469179;12,269;0,013;V
68,469851;12,257;0,013;V
68,470499;12,266;0,013;V
68,471159;12,254;0,013;V
68,471818;12,271;0,013;V
68,47249;12,278;0,013;V
68,473138;12,298;0,013;V
68,473797;12,269;0,013;V
68,474469;12,251;0,013;V
68,475128;12,266;0,013;V
68,475777;12,272;0,012;V
68,476448;12,256;0,013;V
68,477119;12,255;0,012;V
68,477779;12,266;0,013;V
68,478427;12,253;0,013;V
68,479098;12,273;0,013;V
68,479746;12,263;0,013;V
68,480406;12,222;0,013;V
68,481078;12,258;0,013;V
68,481749;12,241;0,013;V
68,482409;12,243;0,013;V
68,48308;12,22;0,013;V
68,48374;12,232;0,013;V
68,484411;12,294;0,013;V
68,485082;12,258;0,012;V
68,48573;12,266;0,012;V
68,486402;12,239;0,013;V
68,487061;12,262;0,012;V
68,487721;12,232;0,013;V
68,488392;12,239;0,013;V
68,489052;12,265;0,013;V
68,489723;12,224;0,013;V
68,490371;12,233;0,012;V
68,491043;12,223;0,013;V
68,491691;12,231;0,013;V
68,492362;12,231;0,013;V
68,49301;12,227;0,013;V
68,493682;12,232;0,013;V
68,494341;12,235;0,013;V
68,495013;12,229;0,013;V
68,495684;12,23;0,013;V
68,496344;12,236;0,013;V
68,497003;12,201;0,013;V
68,497663;12,206;0,013;V
68,498323;12,233;0,013;V
68,498994;12,229;0,013;V
68,499654;12,202;0,013;V
68,500314;12,221;0,013;V
68,500985;12,219;0,013;V
68,501633;12,243;0,013;V
68,502304;12,221;0,013;V
68,502976;12,242;0,013;V
68,503647;12,225;0,014;V
68,504307;12,21;0,013;V
68,504978;12,207;0,013;V
68,505638;12,205;0,013;V
68,506309;12,203;0,013;V
68,50698;12,21;0,012;V
68,50764;12,215;0,013;V
68,508311;12,223;0,013;V
68,508983;12,214;0,013;V
68,509642;12,211;0,013;V
68,510314;12,226;0,013;V
68,510985;12,214;0,013;V
68,511656;12,228;0,013;V
68,512316;12,21;0,013;V
68,512987;12,239;0,012;V
68,513647;12,232;0,013;V
68,514318;12,222;0,012;V
68,51499;12,217;0,012;V
68,515649;12,204;0,012;V
68,516297;12,236;0,013;V
68,516969;12,217;0,013;V
68,51764;12,234;0,013;V
68,518288;12,226;0,013;V
68,518948;12,219;0,013;V
68,88549;12,066;0,004;V
68,95931;12,08;0,006;V
69,03744;12,045;0,007;V
69,451679;12,291;0,013;V
69,452351;12,327;0,014;V
69,452999;12,291;0,013;V
69,453659;12,292;0,013;V
69,454318;12,324;0,013;V
69,45499;12,303;0,013;V
69,455638;12,295;0,013;V
69,456297;12,283;0,013;V
69,456969;12,251;0,014;V
69,457617;12,276;0,014;V
69,458277;12,32;0,014;V
69,458948;12,268;0,014;V
69,459596;12,279;0,014;V
69,460267;12,284;0,013;V
69,460915;12,292;0,014;V
69,461575;12,311;0,014;V
69,462246;12,293;0,014;V
69,462918;12,303;0,013;V
69,463578;12,323;0,013;V
69,464249;12,307;0,013;V
69,464909;12,326;0,013;V
69,465557;12,309;0,013;V
69,466216;12,29;0,014;V
69,466888;12,328;0,014;V
69,467547;12,292;0,013;V
69,468207;12,32;0,014;V
69,468878;12,344;0,014;V
69,469538;12,319;0,014;V
69,470209;12,368;0,014;V
69,470881;12,324;0,014;V
69,471529;12,304;0,014;V
69,4722;12,377;0,015;V
69,472848;12,36;0,014;V
69,47352;12,344;0,014;V
69,474168;12,361;0,014;V
69,474839;12,314;0,014;V
69,475499;12,319;0,014;V
69,476159;12,331;0,014;V
69,47683;12,306;0,013;V
69,477501;12,341;0,014;V
69,478149;12,353;0,014;V
69,478821;12,329;0,014;V
69,479469;12,33;0,015;V
69,48014;12,321;0,014;V
69,480788;12,326;0,014;V
69,481459;12,319;0,015;V
69,482131;12,325;0,015;V
69,482779;12,294;0,014;V
69,48345;12,339;0,014;V
69,484098;12,305;0,014;V
69,484758;12,314;0,013;V
69,485429;12,338;0,013;V
69,486078;12,304;0,013;V
69,486749;12,325;0,013;V
69,487397;12,365;0,014;V
69,488068;12,328;0,014;V
69,48874;12,32;0,014;V
69,489388;12,319;0,014;V
69,490059;12,322;0,013;V
69,49073;12,327;0,013;V
69,49139;12,313;0,014;V
69,492038;12,317;0,013;V
69,492709;12,276;0,013;V
69,493381;12,305;0,013;V
69,494029;12,307;0,014;V
69,4947;12,32;0,013;V
69,495348;12,29;0,014;V
69,49602;12,306;0,014;V
69,496679;12,302;0,013;V
69,497339;12,302;0,013;V
69,49801;12,283;0,013;V
69,498682;12,282;0,014;V
69,49933;12,287;0,013;V
69,500001;12,277;0,014;V
69,500649;12,312;0,014;V
69,501321;12,305;0,013;V
69,501992;12,283;0,013;V
69,502663;12,313;0,014;V
69,503311;12,276;0,013;V
69,503983;12,282;0,013;V
69,504642;12,281;0,013;V
69,505302;12,243;0,013;V
69,505973;12,277;0,014;V
69,506645;12,275;0,013;V
69,507304;12,307;0,013;V
69,507976;12,3;0,013;V
69,508647;12,259;0,014;V
69,509318;12,261;0,013;V
69,509978;12,272;0,013;V
69,510638;12,258;0,013;V
69,511309;12,285;0,013;V
69,511969;12,302;0,013;V
69,51264;12,285;0,013;V
69,5133;12,287;0,013;V
69,513971;12,279;0,013;V
69,514631;12,288;0,013;V
69,515302;12,299;0,014;V
69,515973;12,319;0,013;V
69,88247;12,181;0,012;V
70,448427;12,265;0,013;V
70,449087;12,268;0,013;V
70,449746;12,279;0,013;V
70,450406;12,283;0,014;V
70,451066;12,268;0,013;V
70,451714;12,299;0,013;V
70,452374;12,298;0,013;V
70,453022;12,282;0,013;V
70,453682;12,27;0,014;V
70,45433;12,308;0,013;V
70,45499;12,305;0,013;V
70,455649;12,283;0,014;V
70,456309;12,29;0,014;V
70,456969;12,294;0,014;V
70,457628;12,265;0,014;V
70,4583;12,295;0,013;V
70,458948;12,279;0,014;V
70,459619;12,3;0,014;V
70,460267;12,288;0,014;V
70,460939;12,297;0,013;V
70,461598;12,279;0,013;V
70,46227;12,264;0,013;V
70,462929;12,285;0,013;V
70,463589;12,247;0,013;V
70,464249;12,248;0,013;V
70,464909;12,246;0,013;V
70,465568;12,258;0,013;V
70,466228;12,257;0,013;V
70,466899;12,275;0,013;V
70,467547;12,224;0,013;V
70,468207;12,255;0,013;V
70,468878;12,242;0,013;V
70,469538;12,253;0,013;V
70,470209;12,257;0,013;V
70,470858;12,266;0,013;V
70,471529;12,257;0,013;V
70,472177;12,257;0,013;V
70,472848;12,286;0,013;V
70,473496;12,301;0,013;V
70,474168;12,289;0,013;V
70,474816;12,281;0,013;V
70,475476;12,279;0,013;V
70,476135;12,289;0,013;V
70,476795;12,255;0,013;V
70,477466;12,296;0,013;V
70,478115;12,288;0,013;V
70,478786;12,305;0,013;V
70,479434;12,258;0,013;V
70,480105;12,261;0,013;V
70,480753;12,284;0,013;V
70,481425;12,285;0,013;V
70,482073;12,299;0,014;V
70,482744;12,264;0,013;V
70,483392;12,285;0,013;V
70,484064;12,262;0,013;V
70,484712;12,271;0,013;V
70,485383;12,304;0,013;V
70,486031;12,314;0,014;V
70,486703;12,259;0,013;V
70,487351;12,315;0,013;V
70,488022;12,273;0,014;V
70,48867;12,291;0,014;V
70,489341;12,296;0,013;V
70,490001;12,281;0,013;V
70,490672;12,324;0,013;V
70,491344;12,285;0,013;V
70,491992;12,298;0,013;V
70,492663;12,307;0,013;V
70,493346;12,312;0,013;V
70,493994;12,285;0,013;V
70,494665;12,265;0,013;V
70,495314;12,311;0,013;V
70,495985;12,316;0,013;V
70,496645;12,29;0,013;V
70,497316;12,269;0,013;V
70,497976;12,271;0,013;V
70,498647;12,284;0,014;V
70,499318;12,268;0,013;V
70,499978;12,293;0,013;V
70,500649;12,294;0,013;V
70,501297;12,291;0,013;V
70,501969;12,249;0,013;V
70,50264;12,298;0,013;V
70,503288;12,256;0,013;V
70,503959;12,289;0,013;V
70,504631;12,242;0,013;V
70,50529;12,249;0,013;V
70,50595;12,246;0,013;V
70,506621;12,276;0,013;V
70,507281;12,239;0,013;V
70,507941;12,277;0,013;V
70,508612;12,285;0,013;V
70,509284;12,272;0,014;V
70,509955;12,277;0,013;V
70,510603;12,264;0,013;V
70,511274;12,332;0,013;V
70,511946;12,274;0,014;V
70,512594;12,275;0,013;V
70,513265;12,298;0,025;V
70,82674;12,262;0,011;V
70,82706;12,242;0,011;V
70,82737;12,265;0,011;V
70,82767;12,252;0,01;V
70,82799;12,243;0,011;V
70,82831;12,253;0,011;V
70,82861;12,261;0,011;V
70,82892;12,276;0,011;V
70,82924;12,257;0,011;V
70,82955;12,265;0,012;V
71,445638;12,475;0,017;V
71,446286;12,429;0,017;V
71,446934;12,461;0,017;V
71,447594;12,459;0,017;V
71,448253;12,443;0,017;V
71,448913;12,474;0,017;V
71,449573;12,466;0,018;V
71,450233;12,507;0,018;V
71,450892;12,485;0,018;V
71,45154;12,476;0,018;V
71,4522;12,454;0,017;V
71,45286;12,456;0,018;V
71,45352;12,44;0,018;V
71,454179;12,488;0,018;V
71,454839;12,485;0,017;V
71,455499;12,47;0,017;V
71,456159;12,467;0,017;V
71,45683;12,504;0,017;V
71,457501;12,467;0,017;V
71,458149;12,468;0,017;V
71,458821;12,507;0,018;V
71,45948;12,472;0,017;V
71,46014;12,493;0,017;V
71,4608;12,489;0,018;V
71,461471;12,523;0,018;V
71,462142;12,498;0,017;V
71,462802;12,488;0,017;V
71,463473;12,522;0,018;V
71,464145;12,489;0,018;V
71,464804;12,476;0,017;V
71,465464;12,502;0,018;V
71,466124;12,485;0,018;V
71,466795;12,498;0,017;V
71,467455;12,485;0,017;V
71,468126;12,523;0,018;V
71,468786;12,519;0,018;V
71,469457;12,521;0,018;V
71,470128;12,454;0,018;V
71,4708;12,507;0,018;V
71,471471;12,507;0,018;V
71,472119;12,502;0,018;V
71,47279;12,474;0,018;V
71,47345;12,548;0,019;V
71,47411;12,538;0,018;V
71,474781;12,492;0,017;V
71,475441;12,49;0,017;V
71,476112;12,508;0,018;V
71,476772;12,512;0,018;V
71,477443;12,515;0,018;V
71,478115;12,492;0,017;V
71,478774;12,523;0,017;V
71,479446;12,518;0,019;V
71,480105;12,54;0,018;V
71,480777;12,557;0,018;V
71,481448;12,52;0,018;V
71,482108;12,542;0,018;V
71,482767;12,527;0,018;V
71,483439;12,572;0,018;V
71,48411;12,559;0,018;V
71,484781;12,551;0,019;V
71,485441;12,517;0,018;V
71,486101;12,513;0,018;V
71,486749;12,538;0,018;V
71,48742;12,521;0,018;V
71,48808;12,54;0,019;V
71,48874;12,545;0,018;V
71,489399;12,531;0,018;V
71,490071;12,523;0,018;V
71,490742;12,51;0,018;V
71,491413;12,526;0,017;V
71,492073;12,524;0,018;V
71,492744;12,533;0,017;V
71,493415;12,525;0,018;V
71,494075;12,568;0,018;V
71,494735;12,54;0,018;V
71,495406;12,558;0,018;V
71,496078;12,553;0,018;V
71,496737;12,501;0,018;V
71,497385;12,511;0,018;V
71,498057;12,572;0,018;V
71,498728;12,545;0,018;V
71,499399;12,581;0,018;V
71,500071;12,557;0,017;V
71,500742;12,548;0,018;V
71,501413;12,533;0,018;V
71,502084;12,511;0,018;V
71,502756;12,531;0,019;V
71,503427;12,54;0,018;V
71,504098;12,517;0,018;V
71,504746;12,569;0,019;V
71,505418;12,484;0,018;V
71,506089;12,485;0,019;V
71,50676;12,586;0,02;V
71,507432;12,527;0,019;V
71,508091;12,492;0,018;V
71,508751;12,527;0,019;V
71,509422;12,477;0,018;V
71,510094;12,518;0,023;V
71,510765;12,521;0,026;V
71,66323;12,445;0,023;V
71,66353;12,365;0,02;V
71,66384;12,391;0,023;V
71,66414;12,487;0,024;V
71,66446;12,412;0,023;V
71,66477;12,419;0,023;V
71,66508;12,442;0,021;V
71,66539;12,431;0,02;V
71,66572;12,424;0,022;V
71,66602;12,372;0,021;V
72,442871;12,75;0,02;V
72,44352;12,715;0,02;V
72,444191;12,755;0,021;V
72,444851;12,741;0,021;V
72,445499;12,728;0,021;V
72,44617;12,7;0,02;V
72,44683;12,753;0,021;V
72,44749;12,724;0,021;V
72,448149;12,691;0,02;V
72,448821;12,739;0,02;V
72,44948;12,748;0,021;V
72,45014;12,7;0,019;V
72,450811;12,711;0,021;V
72,451459;12,722;0,02;V
72,452108;12,745;0,021;V
72,452779;12,747;0,02;V
72,453427;12,709;0,021;V
72,454087;12,721;0,021;V
72,454758;12,743;0,021;V
72,455418;12,778;0,021;V
72,456066;12,737;0,02;V
72,456714;12,748;0,022;V
72,457385;12,746;0,02;V
72,458045;12,752;0,021;V
72,458716;12,746;0,02;V
72,459376;12,732;0,021;V
72,460024;12,778;0,021;V
72,460696;12,749;0,021;V
72,461355;12,75;0,021;V
72,462038;12,729;0,021;V
72,462698;12,747;0,02;V
72,463358;12,724;0,02;V
72,464029;12,768;0,021;V
72,464689;12,783;0,021;V
72,465348;12,718;0,021;V
72,46602;12,78;0,023;V
72,466679;12,752;0,022;V
72,467328;12,762;0,022;V
72,467999;12,729;0,021;V
72,46867;12,755;0,02;V
72,46933;12,716;0,021;V
72,46999;12,75;0,023;V
72,470649;12,747;0,022;V
72,471309;12,766;0,023;V
72,47198;12,695;0,021;V
72,47264;12,66;0,021;V
72,473288;12,747;0,022;V
72,473959;12,758;0,023;V
72,474619;12,775;0,021;V
72,475279;12,78;0,022;V
72,475939;12,723;0,022;V
72,476587;12,747;0,021;V
72,477258;12,697;0,021;V
72,477929;12,757;0,022;V
72,478589;12,751;0,023;V
72,47926;12,744;0,02;V
72,47992;12,744;0,021;V
72,48058;12,736;0,021;V
72,481251;12,75;0,021;V
72,481911;12,761;0,021;V
72,482582;12,782;0,025;V
72,483253;12,728;0,025;V
72,483913;12,706;0,023;V
72,484584;12,74;0,024;V
72,485244;12,778;0,025;V
72,485904;12,725;0,02;V
72,486564;12,746;0,02;V
72,487235;12,752;0,021;V
72,487906;12,732;0,02;V
72,488566;12,763;0,021;V
72,489226;12,719;0,02;V
72,489885;12,758;0,02;V
72,490545;12,758;0,021;V
72,491205;12,734;0,021;V
72,491876;12,738;0,021;V
72,492547;12,719;0,021;V
72,493219;12,752;0,022;V
72,493878;12,704;0,023;V
72,494538;12,732;0,022;V
72,495198;12,723;0,021;V
72,495858;12,758;0,021;V
72,496517;12,764;0,021;V
72,497189;12,736;0,021;V
72,497848;12,696;0,021;V
72,49852;12,801;0,021;V
72,499179;12,741;0,022;V
72,499851;12,782;0,022;V
72,50051;12,738;0,022;V
72,50117;12,758;0,022;V
72,501841;12,743;0,022;V
72,502501;12,74;0,021;V
72,503161;12,747;0,022;V
72,503821;12,724;0,029;V
72,50448;12,732;0,031;V
72,50514;12,787;0,032;V
72,5058;12,745;0,03;V
72,506471;12,728;0,03;V
72,507131;12,748;0,023;V
72,507802;12,782;0,022;V
73,440071;12,898;0,027;V
73,440719;12,824;0,025;V
73,441378;12,78;0,025;V
73,442038;12,836;0,025;V
73,442698;12,867;0,026;V
73,443358;12,828;0,026;V
73,444017;12,814;0,024;V
73,444677;12,807;0,024;V
73,445337;12,824;0,025;V
73,445996;12,806;0,026;V
73,446656;12,803;0,026;V
73,447316;12,824;0,026;V
73,447976;12,852;0,026;V
73,448635;12,842;0,026;V
73,449307;12,837;0,026;V
73,449955;12,814;0,025;V
73,450615;12,843;0,026;V
73,451263;12,809;0,027;V
73,451922;12,817;0,024;V
73,452582;12,809;0,025;V
73,453242;12,904;0,027;V
73,45389;12,834;0,026;V
73,45455;12,854;0,027;V
73,455198;12,878;0,025;V
73,455858;12,84;0,026;V
73,456517;12,851;0,025;V
73,457177;12,866;0,026;V
73,457837;12,905;0,026;V
73,458508;12,822;0,025;V
73,459156;12,855;0,027;V
73,459804;12,848;0,027;V
73,460453;12,811;0,025;V
73,461124;12,855;0,026;V
73,461784;12,895;0,027;V
73,462432;12,831;0,026;V
73,463091;12,844;0,025;V
73,463763;12,818;0,026;V
73,464411;12,757;0,025;V
73,465071;12,852;0,025;V
73,465742;12,823;0,026;V
73,466402;12,809;0,025;V
73,467073;12,812;0,026;V
73,467733;12,827;0,025;V
73,468392;12,841;0,025;V
73,469064;12,853;0,027;V
73,469723;12,802;0,025;V
73,470395;12,783;0,025;V
73,471043;12,84;0,027;V
73,471714;12,843;0,027;V
73,472374;12,853;0,026;V
